Case_ID,Activity,timestamp
declaration 110566,Request Payment,2018/02/16 08:46:58
declaration 110566,Payment Handled,2018/02/19 16:31:31
declaration 110575,Declaration SUBMITTED by EMPLOYEE,2018/02/08 13:26:02
declaration 110575,Declaration APPROVED by ADMINISTRATION,2018/02/08 13:26:05
declaration 110575,Declaration REJECTED by BUDGET OWNER,2018/02/08 14:00:31
declaration 110575,Declaration REJECTED by EMPLOYEE,2018/02/13 12:11:06
declaration 110575,Declaration SUBMITTED by EMPLOYEE,2018/02/14 14:28:17
declaration 110575,Declaration APPROVED by ADMINISTRATION,2018/02/14 14:28:20
declaration 110575,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/14 15:07:56
declaration 110575,Request Payment,2018/02/16 08:47:01
declaration 110575,Payment Handled,2018/02/19 16:31:31
declaration 110584,Declaration SUBMITTED by EMPLOYEE,2018/02/08 18:52:04
declaration 110584,Declaration APPROVED by ADMINISTRATION,2018/02/08 18:52:20
declaration 110584,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/15 07:55:51
declaration 110584,Request Payment,2018/02/21 10:28:19
declaration 110584,Payment Handled,2018/02/26 16:31:27
declaration 110589,Declaration SUBMITTED by EMPLOYEE,2018/02/08 19:03:08
declaration 110589,Declaration APPROVED by ADMINISTRATION,2018/02/08 19:04:37
declaration 110589,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/13 07:03:06
declaration 110589,Request Payment,2018/02/13 13:33:36
declaration 110589,Payment Handled,2018/02/15 16:31:17
declaration 110594,Declaration SUBMITTED by EMPLOYEE,2018/02/09 09:14:14
declaration 110594,Declaration APPROVED by ADMINISTRATION,2018/02/09 09:16:05
declaration 110594,Declaration APPROVED by BUDGET OWNER,2018/02/09 13:26:30
declaration 110594,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/12 13:26:36
declaration 110594,Request Payment,2018/02/12 17:37:51
declaration 110594,Payment Handled,2018/02/15 16:31:17
declaration 110600,Declaration SUBMITTED by EMPLOYEE,2018/02/09 09:25:55
declaration 110600,Declaration APPROVED by ADMINISTRATION,2018/02/09 09:25:58
declaration 110600,Declaration APPROVED by BUDGET OWNER,2018/02/12 15:49:18
declaration 110600,Declaration REJECTED by SUPERVISOR,2018/02/13 08:09:40
declaration 110600,Declaration REJECTED by EMPLOYEE,2018/02/14 22:28:20
declaration 110600,Declaration SUBMITTED by EMPLOYEE,2018/02/15 10:08:22
declaration 110600,Declaration APPROVED by ADMINISTRATION,2018/02/15 10:09:02
declaration 110600,Declaration APPROVED by BUDGET OWNER,2018/02/22 07:46:28
declaration 110600,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/27 07:53:15
declaration 110600,Request Payment,2018/02/27 16:56:42
declaration 110600,Payment Handled,2018/03/01 16:31:25
declaration 110611,Declaration SUBMITTED by EMPLOYEE,2018/02/09 09:53:29
declaration 110611,Declaration APPROVED by ADMINISTRATION,2018/02/09 09:53:36
declaration 110611,Declaration APPROVED by BUDGET OWNER,2018/02/09 10:18:53
declaration 110611,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/16 04:15:26
declaration 110611,Request Payment,2018/02/22 09:16:52
declaration 110611,Payment Handled,2018/02/26 16:31:27
declaration 110617,Declaration SUBMITTED by EMPLOYEE,2018/02/09 10:51:29
declaration 110617,Declaration APPROVED by ADMINISTRATION,2018/02/09 10:51:36
declaration 110617,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/12 15:49:42
declaration 110617,Request Payment,2018/02/15 15:49:02
declaration 110617,Payment Handled,2018/02/19 16:31:31
declaration 110622,Declaration SUBMITTED by EMPLOYEE,2018/03/27 08:20:38
declaration 110622,Declaration APPROVED by ADMINISTRATION,2018/03/27 08:25:38
declaration 110622,Declaration APPROVED by BUDGET OWNER,2018/03/28 09:09:13
declaration 110622,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 13:49:24
declaration 110622,Request Payment,2018/04/04 08:28:24
declaration 110622,Payment Handled,2018/04/05 15:30:51
declaration 110628,Declaration SUBMITTED by EMPLOYEE,2018/03/27 08:27:09
declaration 110628,Declaration APPROVED by ADMINISTRATION,2018/03/27 08:29:07
declaration 110628,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/27 14:07:16
declaration 110628,Request Payment,2018/03/29 06:56:17
declaration 110628,Payment Handled,2018/04/05 15:30:51
declaration 110633,Declaration SUBMITTED by EMPLOYEE,2018/03/27 12:00:41
declaration 110633,Declaration APPROVED by ADMINISTRATION,2018/03/27 12:03:37
declaration 110633,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/28 06:00:38
declaration 110633,Request Payment,2018/03/29 04:57:25
declaration 110633,Payment Handled,2018/04/05 15:30:51
declaration 110638,Declaration SUBMITTED by EMPLOYEE,2018/03/27 13:03:11
declaration 110638,Declaration APPROVED by ADMINISTRATION,2018/03/27 13:04:28
declaration 110638,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/28 09:39:19
declaration 110638,Request Payment,2018/03/29 06:49:03
declaration 110638,Payment Handled,2018/04/05 15:30:51
declaration 110643,Declaration SUBMITTED by EMPLOYEE,2018/03/27 16:03:55
declaration 110643,Declaration APPROVED by ADMINISTRATION,2018/03/28 11:41:51
declaration 110643,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/29 06:53:07
declaration 110643,Request Payment,2018/04/02 12:46:06
declaration 110643,Payment Handled,2018/04/05 15:30:51
declaration 110648,Declaration SUBMITTED by EMPLOYEE,2018/03/27 16:43:16
declaration 110648,Declaration APPROVED by ADMINISTRATION,2018/03/27 16:49:50
declaration 110648,Declaration APPROVED by BUDGET OWNER,2018/04/04 10:04:30
declaration 110648,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/05 11:45:55
declaration 110648,Request Payment,2018/04/10 06:00:40
declaration 110648,Payment Handled,2018/04/12 15:31:10
declaration 110654,Declaration SUBMITTED by EMPLOYEE,2018/03/28 07:11:12
declaration 110654,Declaration APPROVED by ADMINISTRATION,2018/03/28 07:15:06
declaration 110654,Declaration APPROVED by BUDGET OWNER,2018/04/04 10:05:27
declaration 110654,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/05 11:46:17
declaration 110654,Request Payment,2018/04/06 06:57:28
declaration 110654,Payment Handled,2018/04/09 15:30:57
declaration 110660,Declaration SUBMITTED by EMPLOYEE,2018/03/28 07:35:51
declaration 110660,Declaration APPROVED by ADMINISTRATION,2018/03/29 07:34:44
declaration 110660,Declaration APPROVED by BUDGET OWNER,2018/03/29 07:41:37
declaration 110660,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 08:55:27
declaration 110660,Request Payment,2018/04/03 08:55:29
declaration 110660,Payment Handled,2018/04/05 15:30:51
declaration 110666,Declaration SUBMITTED by EMPLOYEE,2018/03/28 11:07:28
declaration 110666,Declaration APPROVED by ADMINISTRATION,2018/03/28 11:07:44
declaration 110666,Declaration APPROVED by BUDGET OWNER,2018/04/04 11:22:10
declaration 110666,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/10 06:51:46
declaration 110666,Request Payment,2018/04/10 07:00:50
declaration 110666,Payment Handled,2018/04/12 15:31:10
declaration 110672,Declaration SUBMITTED by EMPLOYEE,2018/03/28 13:44:02
declaration 110672,Declaration APPROVED by ADMINISTRATION,2018/03/28 13:53:51
declaration 110672,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/28 14:26:29
declaration 110672,Request Payment,2018/04/03 07:41:09
declaration 110672,Payment Handled,2018/04/05 15:30:51
declaration 110677,Declaration SUBMITTED by EMPLOYEE,2018/03/28 15:50:16
declaration 110677,Declaration APPROVED by ADMINISTRATION,2018/03/28 16:01:35
declaration 110677,Declaration APPROVED by BUDGET OWNER,2018/03/29 10:57:50
declaration 110677,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 07:57:01
declaration 110677,Request Payment,2018/04/05 12:40:22
declaration 110677,Payment Handled,2018/04/09 15:30:57
declaration 110683,Declaration SUBMITTED by EMPLOYEE,2018/03/28 20:01:41
declaration 110683,Declaration APPROVED by ADMINISTRATION,2018/03/28 20:04:31
declaration 110683,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/29 10:53:26
declaration 110683,Request Payment,2018/04/03 08:12:24
declaration 110683,Payment Handled,2018/04/05 15:30:51
declaration 110688,Declaration SUBMITTED by EMPLOYEE,2018/03/29 05:56:16
declaration 110688,Declaration APPROVED by ADMINISTRATION,2018/03/29 05:56:20
declaration 110688,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/29 11:37:48
declaration 110688,Request Payment,2018/04/03 08:44:28
declaration 110688,Payment Handled,2018/04/05 15:30:51
declaration 110693,Declaration SUBMITTED by EMPLOYEE,2018/03/29 07:22:13
declaration 110693,Declaration APPROVED by ADMINISTRATION,2018/03/29 08:29:19
declaration 110693,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/29 10:52:47
declaration 110693,Request Payment,2018/04/03 05:11:37
declaration 110693,Payment Handled,2018/04/05 15:30:51
declaration 110698,Declaration SUBMITTED by EMPLOYEE,2018/03/29 08:26:25
declaration 110698,Declaration APPROVED by ADMINISTRATION,2018/03/29 08:27:34
declaration 110698,Declaration APPROVED by BUDGET OWNER,2018/04/03 08:17:04
declaration 110698,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/10 03:15:47
declaration 110698,Request Payment,2018/04/10 03:36:45
declaration 110698,Payment Handled,2018/04/12 15:31:10
declaration 110704,Declaration SUBMITTED by EMPLOYEE,2018/03/29 09:14:41
declaration 110704,Declaration APPROVED by ADMINISTRATION,2018/03/29 09:17:46
declaration 110704,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 06:38:50
declaration 110704,Request Payment,2018/04/05 06:54:02
declaration 110704,Payment Handled,2018/04/09 15:30:57
declaration 110709,Declaration SUBMITTED by EMPLOYEE,2018/03/29 10:07:36
declaration 110709,Declaration APPROVED by ADMINISTRATION,2018/03/29 10:12:11
declaration 110709,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 06:06:19
declaration 110709,Request Payment,2018/04/03 18:54:43
declaration 110709,Payment Handled,2018/04/05 15:30:51
declaration 110714,Declaration SUBMITTED by EMPLOYEE,2018/03/29 12:54:19
declaration 110714,Declaration REJECTED by ADMINISTRATION,2018/03/29 13:12:07
declaration 110714,Declaration REJECTED by EMPLOYEE,2018/04/04 10:07:12
declaration 110714,Declaration SUBMITTED by EMPLOYEE,2018/06/27 08:49:22
declaration 110714,Declaration APPROVED by ADMINISTRATION,2018/06/27 08:49:25
declaration 110714,Declaration APPROVED by BUDGET OWNER,2018/06/29 06:45:25
declaration 110714,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/03 15:49:18
declaration 110714,Request Payment,2018/07/04 06:30:02
declaration 110714,Payment Handled,2018/07/05 15:31:33
declaration 110723,Declaration SUBMITTED by EMPLOYEE,2018/03/29 14:33:03
declaration 110723,Declaration APPROVED by ADMINISTRATION,2018/03/29 14:34:53
declaration 110723,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 08:26:51
declaration 110723,Request Payment,2018/04/05 06:14:29
declaration 110723,Payment Handled,2018/04/09 15:30:57
declaration 110728,Declaration SUBMITTED by EMPLOYEE,2018/03/29 19:01:10
declaration 110728,Declaration APPROVED by ADMINISTRATION,2018/03/29 19:05:02
declaration 110728,Declaration APPROVED by BUDGET OWNER,2018/04/03 08:27:59
declaration 110728,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/04 10:42:26
declaration 110728,Request Payment,2018/04/05 05:59:33
declaration 110728,Payment Handled,2018/04/09 15:30:57
declaration 110734,Declaration SUBMITTED by EMPLOYEE,2018/03/30 13:26:49
declaration 110734,Declaration APPROVED by ADMINISTRATION,2018/03/30 13:42:21
declaration 110734,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 08:35:20
declaration 110734,Request Payment,2018/04/05 07:00:12
declaration 110734,Payment Handled,2018/04/09 15:30:57
declaration 110739,Declaration SUBMITTED by EMPLOYEE,2018/03/30 13:39:36
declaration 110739,Declaration APPROVED by ADMINISTRATION,2018/03/30 13:39:59
declaration 110739,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/03 08:35:45
declaration 110739,Request Payment,2018/04/05 05:59:22
declaration 110739,Payment Handled,2018/05/03 15:31:15
declaration 110744,Declaration SUBMITTED by EMPLOYEE,2018/03/30 13:47:58
declaration 110744,Declaration APPROVED by ADMINISTRATION,2018/03/30 13:48:04
declaration 110744,Declaration APPROVED by BUDGET OWNER,2018/04/04 11:19:10
declaration 110744,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/10 06:51:20
declaration 110744,Request Payment,2018/04/10 08:17:06
declaration 110744,Payment Handled,2018/04/12 15:31:10
declaration 110750,Declaration SUBMITTED by EMPLOYEE,2018/03/30 15:22:39
declaration 110750,Declaration APPROVED by ADMINISTRATION,2018/03/30 15:22:50
declaration 110750,Declaration REJECTED by SUPERVISOR,2018/04/03 08:49:41
declaration 110750,Declaration REJECTED by EMPLOYEE,2018/04/06 08:55:23
declaration 110750,Declaration SUBMITTED by EMPLOYEE,2018/04/09 13:41:58
declaration 110750,Declaration APPROVED by ADMINISTRATION,2018/04/09 13:42:04
declaration 110750,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/09 14:23:09
declaration 110750,Request Payment,2018/04/10 09:17:01
declaration 110750,Payment Handled,2018/04/12 15:31:10
declaration 110759,Declaration SUBMITTED by EMPLOYEE,2018/03/30 16:35:04
declaration 110759,Declaration APPROVED by ADMINISTRATION,2018/03/30 16:46:42
declaration 110759,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/04 10:01:53
declaration 110759,Request Payment,2018/04/04 14:32:19
declaration 110759,Payment Handled,2018/04/05 15:30:51
declaration 110764,Declaration SUBMITTED by EMPLOYEE,2018/03/22 08:36:56
declaration 110764,Declaration APPROVED by ADMINISTRATION,2018/03/22 08:37:04
declaration 110764,Declaration APPROVED by BUDGET OWNER,2018/03/22 09:31:57
declaration 110764,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/23 15:51:40
declaration 110764,Request Payment,2018/03/23 15:51:45
declaration 110764,Payment Handled,2018/03/26 15:31:13
declaration 110770,Declaration SUBMITTED by EMPLOYEE,2018/01/16 08:26:42
declaration 110770,Declaration APPROVED by ADMINISTRATION,2018/01/16 08:28:33
declaration 110770,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/16 10:43:52
declaration 110770,Request Payment,2018/01/24 08:30:49
declaration 110770,Payment Handled,2018/01/25 16:31:07
declaration 111630,Declaration SUBMITTED by EMPLOYEE,2018/04/23 08:41:44
declaration 111630,Declaration APPROVED by ADMINISTRATION,2018/04/23 08:41:56
declaration 111630,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 05:41:42
declaration 111630,Request Payment,2018/05/03 11:29:28
declaration 111630,Payment Handled,2018/05/07 15:31:13
declaration 111635,Declaration SUBMITTED by EMPLOYEE,2018/04/23 11:06:37
declaration 111635,Declaration APPROVED by ADMINISTRATION,2018/04/23 11:10:02
declaration 111635,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/23 12:09:48
declaration 111635,Request Payment,2018/04/24 07:33:14
declaration 111635,Payment Handled,2018/04/26 15:30:51
declaration 111642,Declaration SUBMITTED by EMPLOYEE,2018/04/23 15:36:25
declaration 111642,Declaration APPROVED by ADMINISTRATION,2018/04/23 15:36:30
declaration 111642,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 06:44:46
declaration 111642,Request Payment,2018/04/26 05:56:50
declaration 111642,Payment Handled,2018/04/30 15:31:10
declaration 111647,Declaration SUBMITTED by EMPLOYEE,2018/04/23 15:41:25
declaration 111647,Declaration APPROVED by ADMINISTRATION,2018/04/23 15:41:34
declaration 111647,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 06:46:42
declaration 111647,Request Payment,2018/04/30 12:23:39
declaration 111647,Payment Handled,2018/05/03 15:31:15
declaration 111652,Declaration SUBMITTED by EMPLOYEE,2018/04/23 15:45:22
declaration 111652,Declaration REJECTED by ADMINISTRATION,2018/04/23 15:47:20
declaration 111652,Declaration REJECTED by EMPLOYEE,2018/04/24 08:09:50
declaration 111652,Declaration SUBMITTED by EMPLOYEE,2018/04/24 08:16:44
declaration 111652,Declaration APPROVED by ADMINISTRATION,2018/04/24 08:16:51
declaration 111652,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 08:18:37
declaration 111652,Request Payment,2018/04/26 07:01:45
declaration 111652,Payment Handled,2018/04/30 15:31:10
declaration 111660,Declaration SUBMITTED by EMPLOYEE,2018/04/23 15:45:41
declaration 111660,Declaration APPROVED by ADMINISTRATION,2018/04/23 15:45:43
declaration 111660,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 06:47:02
declaration 111660,Request Payment,2018/04/30 12:23:38
declaration 111660,Payment Handled,2018/05/03 15:31:15
declaration 111665,Declaration SUBMITTED by EMPLOYEE,2018/04/23 15:51:51
declaration 111665,Declaration APPROVED by ADMINISTRATION,2018/04/23 15:52:00
declaration 111665,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 08:10:40
declaration 111665,Request Payment,2018/04/26 07:00:04
declaration 111665,Payment Handled,2018/04/30 15:31:10
declaration 111670,Declaration SUBMITTED by EMPLOYEE,2018/04/23 18:32:51
declaration 111670,Declaration APPROVED by ADMINISTRATION,2018/04/23 18:35:22
declaration 111670,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 06:48:36
declaration 111670,Request Payment,2018/04/24 12:28:49
declaration 111670,Payment Handled,2018/04/26 15:30:51
declaration 111675,Declaration SUBMITTED by EMPLOYEE,2018/04/23 18:53:50
declaration 111675,Declaration APPROVED by ADMINISTRATION,2018/04/23 18:53:55
declaration 111675,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 06:48:15
declaration 111675,Request Payment,2018/04/24 12:22:53
declaration 111675,Payment Handled,2018/04/26 15:30:51
declaration 111680,Declaration SUBMITTED by EMPLOYEE,2018/04/23 20:05:25
declaration 111680,Declaration APPROVED by ADMINISTRATION,2018/04/23 20:32:57
declaration 111680,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 06:34:45
declaration 111680,Request Payment,2018/04/24 06:40:15
declaration 111680,Payment Handled,2018/04/26 15:30:51
declaration 111685,Declaration SUBMITTED by EMPLOYEE,2018/04/23 20:07:52
declaration 111685,Declaration APPROVED by ADMINISTRATION,2018/04/23 20:14:35
declaration 111685,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/24 08:15:19
declaration 111685,Request Payment,2018/04/26 15:40:02
declaration 111685,Payment Handled,2018/04/30 15:31:10
declaration 111928,Declaration SUBMITTED by EMPLOYEE,2018/04/25 06:18:23
declaration 111928,Declaration APPROVED by ADMINISTRATION,2018/04/25 06:20:07
declaration 111928,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/25 08:05:24
declaration 111928,Request Payment,2018/04/30 08:45:18
declaration 111928,Payment Handled,2018/05/03 15:31:15
declaration 111933,Declaration SUBMITTED by EMPLOYEE,2018/04/25 10:27:39
declaration 111933,Declaration APPROVED by ADMINISTRATION,2018/04/25 10:27:41
declaration 111933,Declaration APPROVED by BUDGET OWNER,2018/04/25 13:47:57
declaration 111933,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/27 10:55:01
declaration 111933,Request Payment,2018/05/01 12:40:08
declaration 111933,Payment Handled,2018/05/03 15:31:15
declaration 111939,Declaration SUBMITTED by EMPLOYEE,2018/04/25 17:03:01
declaration 111939,Declaration APPROVED by ADMINISTRATION,2018/04/25 17:03:45
declaration 111939,Declaration APPROVED by BUDGET OWNER,2018/04/26 05:35:10
declaration 111939,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/02 13:00:00
declaration 111939,Request Payment,2018/05/03 06:51:27
declaration 111939,Payment Handled,2018/05/07 15:31:13
declaration 111945,Declaration SUBMITTED by EMPLOYEE,2018/04/25 19:23:21
declaration 111945,Declaration APPROVED by ADMINISTRATION,2018/04/25 19:24:24
declaration 111945,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/26 05:33:54
declaration 111945,Request Payment,2018/05/03 06:58:46
declaration 111945,Payment Handled,2018/05/07 15:31:13
declaration 111950,Declaration SUBMITTED by EMPLOYEE,2018/04/26 07:26:35
declaration 111950,Declaration APPROVED by ADMINISTRATION,2018/04/26 07:27:02
declaration 111950,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/26 09:02:15
declaration 111950,Request Payment,2018/05/02 07:23:52
declaration 111950,Payment Handled,2018/05/07 15:31:13
declaration 111955,Declaration SUBMITTED by EMPLOYEE,2018/04/26 07:28:37
declaration 111955,Declaration APPROVED by ADMINISTRATION,2018/04/26 07:34:55
declaration 111955,Declaration APPROVED by BUDGET OWNER,2018/04/26 09:01:26
declaration 111955,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/03 03:15:16
declaration 111955,Request Payment,2018/05/03 06:23:56
declaration 111955,Payment Handled,2018/05/07 15:31:13
declaration 111961,Declaration SUBMITTED by EMPLOYEE,2018/04/26 10:51:52
declaration 111961,Declaration APPROVED by ADMINISTRATION,2018/04/26 10:54:32
declaration 111961,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/26 13:31:59
declaration 111961,Request Payment,2018/05/01 12:37:57
declaration 111961,Payment Handled,2018/05/03 15:31:15
declaration 111966,Declaration SUBMITTED by EMPLOYEE,2018/04/26 14:15:15
declaration 111966,Declaration APPROVED by ADMINISTRATION,2018/04/26 14:15:18
declaration 111966,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/30 07:28:03
declaration 111966,Request Payment,2018/05/03 07:23:23
declaration 111966,Payment Handled,2018/05/07 15:31:13
declaration 111971,Declaration SUBMITTED by EMPLOYEE,2018/04/26 14:22:47
declaration 111971,Declaration APPROVED by ADMINISTRATION,2018/04/26 14:22:59
declaration 111971,Declaration FINAL_APPROVED by SUPERVISOR,2018/04/30 06:20:37
declaration 111971,Request Payment,2018/05/01 05:29:02
declaration 111971,Payment Handled,2018/05/03 15:31:15
declaration 111976,Declaration SUBMITTED by EMPLOYEE,2018/05/01 04:58:08
declaration 111976,Declaration APPROVED by ADMINISTRATION,2018/05/01 05:00:17
declaration 111976,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/02 13:48:33
declaration 111976,Request Payment,2018/05/10 04:15:48
declaration 111976,Payment Handled,2018/05/14 15:31:21
declaration 111981,Declaration SUBMITTED by EMPLOYEE,2018/05/01 13:15:53
declaration 111981,Declaration APPROVED by ADMINISTRATION,2018/05/01 13:16:16
declaration 111981,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/01 13:47:09
declaration 111981,Request Payment,2018/05/03 07:11:20
declaration 111981,Payment Handled,2018/05/07 15:31:13
declaration 111986,Declaration SUBMITTED by EMPLOYEE,2018/05/01 13:40:20
declaration 111986,Declaration APPROVED by ADMINISTRATION,2018/05/01 13:40:37
declaration 111986,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/03 10:08:12
declaration 111986,Request Payment,2018/05/03 10:46:30
declaration 111986,Payment Handled,2018/05/07 15:31:13
declaration 111991,Declaration SUBMITTED by EMPLOYEE,2018/05/01 16:09:14
declaration 111991,Declaration REJECTED by ADMINISTRATION,2018/05/01 16:17:14
declaration 111991,Declaration REJECTED by EMPLOYEE,2018/05/02 08:44:36
declaration 111991,Declaration SUBMITTED by EMPLOYEE,2018/05/03 11:18:32
declaration 111991,Declaration APPROVED by ADMINISTRATION,2018/05/03 11:20:27
declaration 111991,Declaration APPROVED by BUDGET OWNER,2018/05/04 07:39:19
declaration 111991,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/08 11:49:05
declaration 111991,Request Payment,2018/05/08 14:54:50
declaration 111991,Payment Handled,2018/05/14 15:31:21
declaration 112000,Declaration SUBMITTED by EMPLOYEE,2018/05/02 06:22:12
declaration 112000,Declaration APPROVED by ADMINISTRATION,2018/05/02 06:23:58
declaration 112000,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/02 07:44:17
declaration 112000,Request Payment,2018/05/03 11:21:37
declaration 112000,Payment Handled,2018/05/07 15:31:13
declaration 112005,Declaration SUBMITTED by EMPLOYEE,2018/05/02 06:26:08
declaration 112005,Declaration APPROVED by ADMINISTRATION,2018/05/09 14:12:25
declaration 112005,Declaration APPROVED by BUDGET OWNER,2018/05/14 08:43:13
declaration 112005,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/15 10:28:52
declaration 112005,Request Payment,2018/05/15 10:28:53
declaration 112005,Payment Handled,2018/05/17 15:31:32
declaration 112011,Declaration SUBMITTED by EMPLOYEE,2018/05/02 07:44:19
declaration 112011,Declaration APPROVED by ADMINISTRATION,2018/05/02 07:44:23
declaration 112011,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/03 08:33:22
declaration 112011,Request Payment,2018/05/11 16:43:52
declaration 112011,Payment Handled,2018/05/17 15:31:32
declaration 112016,Declaration SUBMITTED by EMPLOYEE,2018/05/02 10:16:20
declaration 112016,Declaration APPROVED by ADMINISTRATION,2018/05/02 10:16:27
declaration 112016,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/03 10:11:09
declaration 112016,Request Payment,2018/05/04 18:10:50
declaration 112016,Payment Handled,2018/05/14 15:31:21
declaration 112021,Declaration SUBMITTED by EMPLOYEE,2018/05/02 17:24:09
declaration 112021,Declaration APPROVED by ADMINISTRATION,2018/05/02 17:27:17
declaration 112021,Declaration APPROVED by BUDGET OWNER,2018/05/03 10:17:08
declaration 112021,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/10 03:15:26
declaration 112021,Request Payment,2018/05/14 06:57:26
declaration 112021,Payment Handled,2018/05/17 15:31:32
declaration 112027,Declaration SUBMITTED by EMPLOYEE,2018/05/02 17:25:21
declaration 112027,Declaration APPROVED by ADMINISTRATION,2018/05/02 17:27:05
declaration 112027,Declaration APPROVED by BUDGET OWNER,2018/05/03 10:16:43
declaration 112027,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/10 03:15:26
declaration 112027,Request Payment,2018/05/14 06:56:32
declaration 112027,Payment Handled,2018/05/17 15:31:32
declaration 112033,Declaration SUBMITTED by EMPLOYEE,2018/05/03 14:30:54
declaration 112033,Declaration APPROVED by ADMINISTRATION,2018/05/03 14:30:57
declaration 112033,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/07 08:32:53
declaration 112033,Request Payment,2018/05/08 06:35:17
declaration 112033,Payment Handled,2018/05/14 15:31:21
declaration 112038,Declaration SUBMITTED by EMPLOYEE,2018/05/04 10:27:19
declaration 112038,Declaration REJECTED by ADMINISTRATION,2018/05/04 10:30:17
declaration 112038,Declaration REJECTED by EMPLOYEE,2018/05/04 12:37:59
declaration 112038,Declaration SUBMITTED by EMPLOYEE,2018/05/04 14:23:50
declaration 112038,Declaration APPROVED by ADMINISTRATION,2018/05/04 14:24:14
declaration 112038,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/14 13:38:17
declaration 112038,Request Payment,2018/05/16 06:23:44
declaration 112038,Payment Handled,2018/05/17 15:31:32
declaration 112046,Declaration SUBMITTED by EMPLOYEE,2018/05/04 18:35:42
declaration 112046,Declaration REJECTED by ADMINISTRATION,2018/05/04 18:39:28
declaration 112046,Declaration REJECTED by EMPLOYEE,2018/05/07 07:16:04
declaration 112046,Declaration SUBMITTED by EMPLOYEE,2018/05/07 21:56:16
declaration 112046,Declaration APPROVED by ADMINISTRATION,2018/05/07 22:32:43
declaration 112046,Declaration FINAL_APPROVED by SUPERVISOR,2018/05/15 08:15:28
declaration 112046,Request Payment,2018/05/16 06:48:55
declaration 112046,Payment Handled,2018/05/17 15:31:32
declaration 112054,Declaration SUBMITTED by EMPLOYEE,2018/05/04 18:50:24
